index,num
619,6319
620,0524
621,4693
622,9321
623,6024
624,7786
625,7057
626,7414
627,4845
628,9825
629,4367
630,9805
631,7920
632,4196
633,9432
634,5065
635,2609
636,8966
637,1805
638,9379
639,8230
640,8932
641,9712
642,3523
643,2701
644,4221
645,3967
646,6597
647,1148
648,3793
649,4069
650,2678
651,1743
652,3209
653,7402
654,9818
655,7657
656,7999
657,2800
658,5605
659,1131
660,4073
661,0394
662,4290
663,0872
664,6076
665,4653
666,0959
667,1913
668,9962
669,6717
670,5606
671,5436
672,1834
673,9963
674,8664
675,1053
676,7697
677,0829
678,0644
679,9037
680,0909
681,5026
682,7175
683,7329
684,2782
685,1804
686,5970
687,7440
688,3906
689,4983
690,2430
691,0473
692,9236
693,6189
694,4905
695,1915
696,1197
697,4359
698,8646
699,4772
700,2922
701,4476
702,4921
703,8511
704,2953
705,1202
706,8172
707,5798
708,6351
709,0592
710,7389
711,4820
712,6612
713,8501
714,4434
715,6216
716,5533
717,9787
718,6711
719,0586
720,2600
721,6020
722,3592
723,9916
724,5754
725,3918
726,9124
727,8150
728,0603
729,3733
730,8804
731,3003
732,4372
733,9493
734,2579
735,4853
736,0899
737,0630
738,1727
739,6024
740,8900
741,1327
742,4558
743,8283
744,4635
745,7670
746,1591
747,3173
748,7290
749,3198
750,8678
751,4700
752,3191
753,3686
754,4544
755,8675
756,9894
757,2794
758,5151
759,2894
760,6504
761,2809
762,4108
763,2758
764,5489
765,0779
766,1372
767,0235
768,7385
769,7049
770,0178
771,7670
772,4635
773,5531
774,0328
775,9578
776,2954
777,4810
778,6305
779,6921
780,0570
781,7852
782,9400
783,3275
784,6936
785,9346
786,0399
787,7643
788,1981
789,5509
790,4256
791,3650
792,9050
793,6989
794,5737
795,3986
796,7798
797,6223
798,1379
799,5595
800,3930
801,0516
802,8327
803,8494
804,1122
805,4595
806,7748
807,0016
808,8058
809,3878
810,1623
811,0385
812,0742
813,2902
814,2711
815,0908
816,5297
817,8319
818,4342
819,5382
820,7402
821,9968
822,0597
823,2422
824,9941
825,8238
826,0301
827,9634
828,0325
829,3119
830,8609
831,1807
832,5096
833,8866
834,6879
835,4357
836,2221
837,7853
838,6289
839,1112
840,1477
841,6926
842,3781
843,6718
844,0322
845,6848
846,9199
847,8348
848,5734
849,9285
850,9662
851,1368
852,2275
853,5418
854,1240
855,7125
856,1445
857,1571
858,6750
859,8212
860,6988
861,9691
862,9397
863,5347
864,6193
865,6768
866,2365
867,9555
868,9186
869,0906
870,2436
871,3181
872,3422
873,3425
874,2341
875,6685
876,1667
877,9407
878,6447
879,4433
880,2530
881,6463
882,7020
883,9569
884,8390
885,9413
886,1141
887,3607
888,1188
889,4720
890,9406
891,2502
892,9527
893,4495
894,7915
895,7329
896,3130
897,3918
898,7050
899,6606
900,8207
901,9506
902,8287
903,3418
904,0890
905,0665
906,7544
907,3357
908,6947
909,8566
910,5362
911,8611
912,6160
913,3260
914,6784
915,8747
916,4749
917,6640
918,6245
919,6587
920,7255
921,6825
922,0215
923,7356
924,0266
925,7137
926,5958
927,4639
928,0441
929,0333
930,4092
931,1826
932,5938
933,5552
934,5994
935,4602
936,5693
937,7315
938,4949
939,1222
940,2409
941,8321
942,0030
943,2956
944,5335
945,5032
946,3078
947,4562
948,1542
949,4449
950,4046
951,8549
952,7571
953,0245
954,6923
955,8233
956,1172
957,1725
958,4399
959,0898
960,9930
961,9571
962,1123
963,3667
964,1490
965,3837
966,1296
967,5947
968,0001
969,4051
970,3716
971,7928
972,2642
973,5690
974,8681
975,8534
976,9399
977,5774
978,2458
979,1796
980,2175
981,9407
982,8667
983,1585
984,3996
985,6215
986,3912
987,5262
988,5648
989,1839
990,0339
991,1933
992,0253
993,7026
994,7428
995,3013
996,4515
997,7488
998,3242
999,7461
1000,6576
1001,8637
1002,0288
1003,7710
1004,6971
1005,1818
1006,2929
1007,2032
1008,0314
1009,9355
1010,1061
1011,2014
1012,0783
1013,0437
1014,9271
1015,7605
1016,8459
1017,0905
1018,9766
1019,4560
1020,0900
1021,6120
1022,9255
1023,1706
1024,9849
1025,1268
1026,7174
1027,9081
1028,3521
1029,1565
1030,3002
1031,3288
1032,1744
1033,3754
1034,6694
1035,6332
1036,6811
1037,7874
1038,9787
1039,8994
1040,3694
1041,0723
1042,6634
1043,6271
1044,7522
1045,8650
1046,4598
1047,8130
1048,1440
1049,9320
1050,7259
1051,3269
1052,1835
1053,2997
1054,7131
1055,2400
1056,4327
1057,2653
1058,4461
1059,3267
1060,3119
1061,3354
1062,0671
1063,6591
1064,5453
1065,7532
1066,5777
1067,7452
1068,6280
1069,9646
1070,7779
1071,7683
1072,8112
1073,4549
1074,2771
1075,8217
1076,4968
1077,3761
1078,5158
1079,4397
1080,8336
1081,9901
1082,6697
1083,2707
1084,2125
1085,0319
1086,7239
1087,2354
1088,9423
1089,7368
1090,2568
1091,4059
1092,0060
1093,2556
1094,1440
1095,5351
1096,1221
1097,0058
1098,9848
1099,9507
1100,5731
1101,6233
1102,4344
1103,2008
1104,8199
1105,6415
1106,4539
1107,4938
1108,4265
1109,6300
1110,4368
1111,0570
1112,0933
1113,4147
1114,8762
1115,5030
1116,6813
1117,4802
1118,4609
1119,7161
1120,2343
1121,7680
1122,9231
1123,0027
1124,6507
1125,3361
1126,7804
1127,6964
1128,0452
1129,6191
1130,0664
1131,7718
1132,2868
1133,2351
1134,9411
1135,3949
1136,6788
1137,7713
1138,0775
1139,3059
1140,8919
1141,6073
1142,7123
1143,2702
1144,2169
1145,0084
1146,7301
1147,7989
1148,9385
1149,8027
1150,5394
1151,5430
1152,0390
1153,6706
1154,9936
1155,7908
1156,2782
1157,6819
1158,2060
1159,9123
1160,1563
1161,1663
1162,5749
1163,1775
1164,7894
1165,4973
1166,4212
1167,2522
1168,2028
1169,5082
1170,1602
1171,8666
1172,3335
1173,8685
1174,2679
1175,1228
1176,7137
1177,1744
1178,8604
1179,6048
1180,9833
1181,6929
1182,5863
1183,7605
1184,0714
1185,7113
1186,7239
1187,2016
1188,4960
1189,7781
1190,0837
1191,0027
1192,9529
1193,6336
1194,4712
1195,0625
1196,6610
1197,7564
1198,9841
1199,3177
1200,4544
1201,9572
1202,3718
1203,3238
1204,1696
1205,5878
1206,1315
1207,0984
1208,5740
1209,7034
1210,1360
1211,5048
1212,6047
1213,4954
1214,0071
1215,0182
1216,0563
1217,3991
1218,7137
1219,7744
1220,1413
1221,8030
1222,1642
1223,2308
1224,5404
1225,1065
1226,0923
1227,4475
1228,6685
1229,3409
1230,7871
1231,6084
1232,3940
1233,8185
1234,3040
1235,3780
1236,5559
1237,5559
1238,2412
1239,8090
1240,4057
1241,8444
1242,6880
1243,8823
1244,8984
1245,3745
1246,6272
1247,5603
1248,9810
1249,5555
1250,2167
1251,0498
1252,3325
1253,3251
1254,4422
1255,6998
1256,8943
1257,6815
1258,4037
1259,5815
1260,6039
1261,2389
1262,3399
1263,7138
1264,2324
1265,0083
1266,8351
1267,2185
1268,9722
1269,7337
1270,9483
1271,1255
1272,2981
1273,1995
1274,1915
1275,3824
1276,0982
1277,3879
1278,5122
1279,9807
1280,1085
1281,5011
1282,2421
1283,8813
1284,7244
1285,2282
1286,9108
1287,4516
1288,9473
1289,7764
1290,4750
1291,2608
1292,8834
1293,4747
1294,2914
1295,9396
1296,3413
1297,0769
1298,0318
1299,7766
1300,0322
1301,7623
1302,3979
1303,2670
1304,9082
1305,2356
1306,4380
1307,7587
1308,4544
1309,8455
1310,7481
1311,5337
1312,7896
1313,1363
1314,6771
1315,5083
1316,8384
1317,4798
1318,0865
1319,5525
1320,7559
1321,0319
1322,5282
1323,4105
1324,7807
1325,1070
1326,5972
1327,0807
1328,0295
1329,1508
1330,2059
1331,5223
1332,6966
1333,1459
1334,5909
1335,6125
1336,5823
1337,0224
1338,8476
1339,4974
1340,8049
1341,7881
1342,3365
1343,8592
1344,1111
1345,4488
1346,4101
1347,1176
1348,3350
1349,7256
1350,1698
1351,5866
1352,7622
1353,0198
1354,6986
1355,4709
1356,1764
1357,9081
1358,6791
1359,4470
1360,0308
1361,2705
1362,8369
1363,5531
1364,0478
1365,1291
1366,5580
1367,3348
1368,8581
1369,8006
1370,7018
1371,8701
1372,0241
1373,6624
1374,7867
1375,5830
1376,6759
1377,0979
1378,0264
1379,0354
1380,6443
1381,0743
1382,4394
1383,1729
1384,8815
1385,2589
1386,4037
1387,9502
1388,1102
1389,9345
1390,9424
1391,1908
1392,4797
1393,8874
1394,5868
1395,5397
1396,5420
1397,2213
1398,5479
1399,1672
1400,9711
1401,9456
1402,7611
1403,6261
1404,8528
1405,2952
1406,4486
1407,1478
1408,3318
1409,6703
1410,6778
1411,1149
1412,3407
1413,4996
1414,1174
1415,1418
1416,1939
1417,4230
1418,5807
1419,1510
1420,8339
1421,6151
1422,7535
1423,0598
1424,9570
1425,6026
1426,7728
1427,7121
1428,9519
1429,6437
1430,9002
1431,1118
1432,0287
1433,1394
1434,4736
1435,4985
1436,8128
1437,4387
1438,7559
1439,7955
1440,6500
1441,6992
1442,5036
1443,1219
1444,3705
1445,2778
1446,7020
1447,4784
1448,2633
1449,7192
1450,0424
1451,2144
1452,7474
1453,0469
1454,5924
1455,5651
1456,7756
1457,2785
1458,7905
1459,7800
1460,2659
1461,5183
1462,0068
1463,6169
1464,7967
1465,0918
1466,9933
1467,1224
1468,6967
1469,1343
1470,6626
1471,7171
1472,6471
1473,0351
1474,8285
1475,8073
1476,3857
1477,8550
1478,6604
1479,4777
1480,8635
1481,8076
1482,6157
1483,7542
1484,9074
1485,6214
1486,4563
1487,1147
1488,5471
1489,3430
1490,9439
1491,8691
1492,9222
1493,0017
1494,3705
1495,9887
1496,8468
1497,2994
1498,8939
1499,1565
1500,7732
1501,4560
1502,2453
1503,7948
1504,1070
1505,4392
1506,4076
1507,2109
1508,6789
1509,0263
1510,9485
1511,4811
1512,0695
1513,8015
1514,8284
1515,3021
1516,1615
1517,9419
1518,7514
1519,0351
1520,1564
1521,5566
1522,6788
1523,6690
1524,1103
1525,0710
1526,3325
1527,1159
1528,9802
1529,9681
1530,2796
1531,7836
1532,2604
1533,8376
1534,0870
1535,7156
1536,4789
1537,7976
1538,3976
1539,2008
1540,7390
1541,1822
1542,7581
1543,3981
1544,3845
1545,2912
1546,7441
1547,0304
1548,8531
1549,3091
1550,0595
1551,4563
1552,1550
1553,2221
1554,7238
1555,4833
1556,9726
1557,7624
1558,0858
1559,7664
1560,0982
1561,2527
1562,4560
1563,6175
1564,8372
1565,8699
1566,1148
1567,5410
1568,1357
1569,0580
1570,2142
1571,9244
1572,0402
1573,3742
1574,3876
1575,1827
1576,4078
1577,4042
1578,9932
1579,1754
1580,4124
1581,6085
1582,3775
1583,2319
1584,3171
1585,3957
1586,8714
1587,6528
1588,3180
1589,0005
1590,8555
1591,8382
1592,3439
1593,6427
1594,4166
1595,6261
1596,1187
1597,4732
1598,2177
1599,1564
1600,7630
1601,3304
1602,9108
1603,5081
1604,5316
1605,1676
1606,7151
1607,2574
1608,8266
1609,3417
1610,0477
1611,2055
1612,6743
1613,6362
1614,3267
1615,5607
1616,2398
1617,9060
1618,2067
1619,2064
1620,2422
1621,6069
1622,5897
1623,8795
1624,5638
1625,5587
1626,2154
1627,1157
1628,0001
1629,9565
1630,9834
1631,3493
1632,8506
1633,0393
1634,5160
1635,1594
1636,6655
1637,6798
1638,0966
1639,7473
1640,5004
1641,4012
1642,2719
1643,0996
1644,6077
1645,3223
1646,3020
1647,6852
1648,2417
1649,9858
1650,0154
1651,6831
1652,5582
1653,7339
1654,5451
1655,9061
1656,0398
1657,1558
1658,6864
1659,2676
1660,4785
1661,4631
1662,4122
1663,5435
1664,4149
1665,7300
1666,9450
1667,3687
1668,3458
1669,9579
1670,2318
1671,7074
1672,6268
1673,6294
1674,3296
1675,6180
1676,6084
1677,1910
1678,1717
1679,4044
1680,9128
1681,0479
1682,3796
1683,3911
1684,6992
1685,6903
1686,5406
1687,1896
1688,7876
1689,5788
1690,2491
1691,0635
1692,2190
1693,7164
1694,8812
1695,5343
1696,3676
1697,6094
1698,0978
1699,9708
1700,2098
1701,3121
1702,4327
1703,4344
1704,6520
1705,9906
1706,9961
1707,0588
1708,1837
1709,6880
1710,5296
1711,9419
1712,7161
1713,2997
1714,6007
1715,8052
1716,4769
1717,3087
1718,4483
1719,2315
1720,1555
1721,4050
1722,9193
1723,0647
1724,6295
1725,8117
1726,1073
1727,6056
1728,0103
1729,8783
1730,7013
1731,8860
1732,9956
1733,9047
1734,8758
1735,4330
1736,9022
1737,1284
1738,6128
1739,4210
1740,8741
1741,6010
1742,9869
1743,7369
1744,2821
1745,9100
1746,8229
1747,5581
1748,7175
1749,2318
1750,2799
1751,2480
1752,5424
1753,2641
1754,8723
1755,0284
1756,7125
1757,1596
1758,8385
1759,2085
1760,0191
1761,0978
1762,9216
1763,6108
1764,3899
1765,2947
1766,8824
1767,5209
1768,2384
1769,5983
1770,7550
1771,2707
1772,0599
1773,3016
1774,3537
1775,5139
1776,2682
1777,7246
1778,9424
1779,4863
1780,7111
1781,7975
1782,7877
1783,0364
1784,4101
1785,9599
1786,3953
1787,3103
1788,6095
1789,6476
1790,4821
1791,2379
1792,3337
1793,7193
1794,7476
1795,7348
1796,6029
1797,8570
1798,3440
1799,1655
1800,8192
1801,6922
1802,3000
1803,8147
1804,4393
1805,8680
1806,1896
1807,5187
1808,2607
1809,5519
1810,7358
1811,3388
1812,9894
1813,5205
1814,8862
1815,7068
1816,7321
1817,7102
1818,0915
1819,3891
1820,5727
1821,8024
1822,3401
1823,7881
1824,2310
1825,4634
1826,1231
1827,5072
1828,8837
1829,9050
1830,4626
1831,8465
1832,0211
1833,3650
1834,7466
1835,3388
1836,8420
1837,2685
1838,1508
1839,1775
1840,8705
1841,8557
1842,8451
1843,4505
1844,9601
1845,8567
1846,2655
1847,8912
1848,8717
1849,4991
1850,5671
1851,3654
1852,0772
1853,3444
1854,3895
1855,6051
1856,6782
1857,2331
1858,2734
1859,1053
1860,6534
1861,8000
1862,7479
1863,1244
1864,9668
1865,1800
1866,4813
1867,9616
1868,2319
1869,7004
1870,7655
1871,1556
1872,9217
1873,4074
1874,4717
1875,4658
1876,4635
1877,3807
1878,3960
1879,4993
1880,3562
1881,4533
1882,4159
1883,2091
1884,8911
1885,2883
1886,1700
1887,9714
1888,7717
1889,6702
1890,5998
1891,5121
1892,5151
1893,4737
1894,4868
1895,6354
1896,5141
1897,0695
1898,4546
1899,2595
1900,0275
1901,0774
1902,6275
1903,9587
1904,0385
1905,5430
1906,3430
1907,6840
1908,6796
1909,3708
1910,1128
1911,9222
1912,7660
1913,2311
1914,6004
1915,6930
1916,6120
1917,7937
1918,7674
1919,3850
1920,9586
1921,0462
1922,2560
1923,6015
1924,4186
1925,0295
1926,8490
1927,1860
1928,4335
1929,4156
1930,3375
1931,5511
1932,2939
1933,0994
1934,3620
1935,4667
1936,2713
1937,7749
1938,3282
1939,6359
1940,9959
1941,9896
1942,5932
1943,2812
1944,4239
1945,0991
1946,8283
1947,9661
1948,0686
1949,6120
1950,5517
1951,7783
1952,9664
1953,7181
1954,1422
1955,8555
1956,9349
1957,1583
1958,6285
1959,0618
1960,0843
1961,1646
1962,1201
1963,9985
1964,7994
1965,9357
1966,3804
1967,6788
1968,9909
1969,6765
1970,1957
1971,7838
1972,0956
1973,9338
1974,4857
1975,0576
1976,8514
1977,3396
1978,5943
1979,4717
1980,5148
1981,2972
1982,5375
1983,4381
1984,4193
1985,5823
1986,1784
1987,7358
1988,9664
1989,0133
1990,7311
1991,4634
1992,8385
1993,1344
1994,0139
1995,6426
1996,8592
1997,4286
1998,0446
1999,1294
2000,6045
2001,7982
2002,2703
2003,2892
2004,0146
2005,4052
2006,5440
2007,8799
2008,8999
2009,5022
2010,1215
2011,6616
2012,7084
2013,9176
2014,7848
2015,2871
2016,4071
2017,2933
2018,8253
2019,0969
2020,6518
2021,1299
2022,6929
2023,3109
2024,2410
2025,7546
2026,2706
2027,0666
2028,0497
2029,5486
2030,1501
2031,0625
2032,4478
2033,3036
2034,0581
2035,2675
2036,2356
2037,6738
2038,4861
2039,4738
2040,3876
2041,9316
2042,5973
2043,3840
2044,4432
2045,8069
2046,4874
2047,3877
2048,4022
2049,4007
2050,4619
2051,6115
2052,1929
2053,9662
2054,2361
2055,0669
2056,3357
2057,6857
2058,5404
2059,7238
2060,0416
2061,6030
2062,7532
2063,7269
2064,3479
2065,3884
2066,8277
2067,6356
2068,6749
2069,4414
2070,6995
2071,6839
2072,1404
2073,4081
2074,6207
2075,6922
2076,4550
2077,4137
2078,9502
2079,1605
2080,6818
2081,2821
2082,3107
2083,4620
2084,2273
2085,2209
2086,6407
2087,1770
2088,0531
2089,2696
2090,4612
2091,1485
2092,6480
2093,2184
2094,0592
2095,1917
2096,0521
2097,7955
2098,5019
2099,9909
2100,6509
2101,2909
2102,9060
2103,3097
2104,8751
2105,5059
2106,9595
2107,2502
2108,8936
2109,3488
2110,8594
2111,0173
2112,1519
2113,5088
2114,3706
2115,0454
2116,9842
2117,5883
2118,8254
2119,9969
2120,0965
2121,8491
2122,3104
2123,4661
2124,5661
2125,7579
2126,5599
2127,4051
2128,4908
2129,3198
2130,0868
2131,6097
2132,6731
2133,5625
2134,7478
2135,6469
2136,9471
2137,9585
2138,6082
2139,6368
2140,2267
2141,9718
2142,5598
2143,7433
2144,2886
2145,0824
2146,7777
2147,0979
2148,1140
2149,5347
2150,6457
2151,8871
2152,9355
2153,8000
2154,9664
2155,7152
2156,8578
2157,0788
2158,1060
2159,1987
2160,4977
2161,3102
2162,8338
2163,0863
2164,6978
2165,8137
2166,8519
2167,9991
2168,6865
2169,2577
2170,5188
2171,1720
2172,1269
2173,1237
2174,0368
2175,3882
2176,8852
2177,8128
2178,3376
2179,2293
2180,9648
2181,3409
2182,2294
2183,4164
2184,4218
2185,5960
2186,4633
2187,7329
2188,9865
2189,5667
2190,5551
2191,2278
2192,1477
2193,4005
2194,5549
2195,5446
2196,3083
2197,3330
2198,1075
2199,7482
2200,1324
2201,3379
2202,2135
2203,6590
2204,9440
2205,4644
2206,9947
2207,0502
2208,4181
2209,3150
2210,5726
2211,7143
2212,7919
2213,5932
2214,4035
2215,2172
2216,9862
2217,1209
2218,1542
2219,7598
2220,6653
2221,8762
2222,6712
2223,9001
2224,9485
2225,2667
2226,9244
2227,3764
2228,4047
2229,7119
2230,9159
2231,3182
2232,0734
2233,1145
2234,5519
2235,7384
2236,8568
2237,5787
2238,2383
2239,9253
2240,1778
2241,3465
2242,8293
2243,1984
2244,3283
2245,5987
2246,2178
2247,0591
2248,9809
2249,6910
2250,0284
2251,8922
2252,0972
2253,6190
2254,1912
2255,4439
2256,7676
2257,7052
2258,0783
2259,1691
2260,4818
2261,6273
2262,4160
2263,9193
2264,5872
2265,2824
2266,2557
2267,3316
2268,0157
2269,9924
2270,7385
2271,3884
2272,2341
2273,7694
2274,4796
2275,5087
2276,8289
2277,0173
2278,2254
2279,9188
2280,3618
2281,7946
2282,1367
2283,6130
2284,7648
2285,0624
2286,3834
2287,0613
2288,1126
2289,1653
2290,6861
2291,8004
2292,0784
2293,8622
2294,8020
2295,9684
2296,9418
2297,6149
2298,2620
2299,2643
2300,6944
2301,8297
2302,9453
2303,7898
2304,0726
2305,7048
2306,4330
2307,5480
2308,3868
2309,6359
2310,4121
2311,1577
2312,6316
2313,9594
2314,9647
2315,9077
2316,2677
2317,0169
2318,5846
2319,8423
2320,8341
2321,6648
2322,6870
2323,2635
2324,1106
2325,9434
2326,8137
2327,5048
2328,5249
2329,7524
2330,5818
2331,4684
2332,1759
2333,4749
2334,0230
2335,2348
2336,5003
2337,3255
2338,5651
2339,7723
2340,5291
2341,4487
2342,2947
2343,4441
2344,8423
2345,3466
2346,9665
2347,8904
2348,6424
2349,5471
2350,6180
2351,7044
2352,6579
2353,2332
2354,8885
2355,8585
2356,8117
2357,6702
2358,1997
2359,6404
2360,0799
2361,2620
2362,2159
2363,4429
2364,6759
2365,9492
2366,7408
2367,4696
2368,7856
2369,4553
2370,5527
2371,4913
2372,7575
2373,1507
2374,0233
2375,5748
2376,5070
2377,7573
2378,8066
2379,0883
2380,3189
2381,8051
2382,4689
2383,4919
2384,6042
2385,2311
2386,5968
2387,5290
2388,9822
2389,8798
2390,6136
2391,0705
2392,9354
2393,2676
2394,0794
2395,2146
2396,4786
2397,3241
2398,5210
2399,4811
2400,4137
2401,7410
2402,0650
2403,6829
2404,5494
2405,3461
2406,6897
2407,3733
2408,6877
2409,6622
2410,6610
2411,6281
2412,7235
2413,9507
2414,3663
2415,3013
2416,3447
2417,3672
2418,8997
2419,9659
2420,9379
2421,5173
2422,2716
2423,5128
2424,4803
2425,8696
2426,2968
2427,8679
2428,3930
2429,6122
2430,8512
2431,9230
2432,2031
2433,5802
2434,7929
2435,8947
2436,1408
2437,6848
2438,0520
2439,4338
2440,8486
2441,8782
2442,1481
2443,7829
2444,8803
2445,6330
2446,1980
2447,7339
2448,4748
2449,8539
2450,0883
2451,3407
2452,5828
2453,4672
2454,0313
2455,1183
2456,9212
2457,0967
2458,7953
2459,4896
2460,4107
2461,7347
2462,9566
2463,9053
2464,6811
2465,9921
2466,6543
2467,3506
2468,9838
2469,3479
2470,1716
2471,1271
2472,9804
2473,5987
2474,4813
2475,9624
2476,5827
2477,3966
2478,4631
2479,1200
2480,1059
2481,3893
2482,3860
2483,6142
2484,7740
2485,2985
2486,5889
2487,0756
2488,4161
2489,5770
2490,1356
2491,1346
2492,2928
2493,0016
2494,3623
2495,1487
2496,3519
2497,7392
2498,8114
